ED_x,ED_y
40614.43512,4520.574251
40614.44992,4521.846217
40614.46453,4523.11919
40614.47894,4524.39317
40614.49315,4525.668154
40614.50715,4526.944143
40614.52095,4528.221134
40614.53454,4529.499127
40614.54793,4530.778121
40614.5611,4532.058114
40614.57406,4533.339105
40614.5868,4534.621093
40614.59934,4535.904076
40614.61165,4537.188054
40614.62376,4538.473026
40614.63564,4539.758989
40614.64731,4541.045943
40614.65876,4542.333887
40614.67,4543.622819
40614.68101,4544.912739
40614.69181,4546.203645
40614.70239,4547.495535
40614.71275,4548.78841
40614.7229,4550.082267
40614.73282,4551.377105
40614.74253,4552.672923
40614.75201,4553.969721
40614.76128,4555.267496
40614.77032,4556.566247
40614.77915,4557.865974
40614.78775,4559.166675
40614.79614,4560.468349
40614.8043,4561.770994
40614.81225,4563.07461
40614.81997,4564.379196
40614.82747,4565.684749
40614.83474,4566.99127
40614.8418,4568.298756
40614.84863,4569.607206
40614.85524,4570.916621
40614.86162,4572.226997
40614.86779,4573.538334
40614.87374,4574.850632
40614.87949,4576.163888
40614.88502,4577.478101
40614.89034,4578.793272
40614.89545,4580.109397
40614.90036,4581.426476
40614.90508,4582.744508
40614.9096,4584.063492
40614.91393,4585.383427
40614.91808,4586.70431
40614.92205,4588.026142
40614.92585,4589.348921
40614.92947,4590.672646
40614.93293,4591.997316
40614.93622,4593.32293
40614.93936,4594.649486
40614.94235,4595.976984
40614.9452,4597.305422
40614.94792,4598.634798
40614.95049,4599.96511
40614.95293,4601.296357
40614.95524,4602.628535
40614.95743,4603.961641
40614.95949,4605.295669
40614.96143,4606.630615
40614.96326,4607.966471
40614.96497,4609.303229
40614.96656,4610.640879
40614.96805,4611.97941
40614.96942,4613.318809
40614.97069,4614.659063
40614.97185,4616.000157
40614.9729,4617.342074
40614.97385,4618.684796
40614.97469,4620.028305
40614.97542,4621.372581
40614.97605,4622.717602
40614.97658,4624.063346
40614.97699,4625.409789
40614.9773,4626.756904
40614.9775,4628.104666
40614.9776,4629.453045
40614.97758,4630.802011
40614.97746,4632.151524
40614.97723,4633.50154
40614.97688,4634.852011
40614.97643,4636.202887
40614.97587,4637.554112
40614.97519,4638.905633
40614.9744,4640.257396
40614.97349,4641.609346
40614.97247,4642.961431
40614.97133,4644.3136
40614.97007,4645.665802
40614.96869,4647.01799
40614.96719,4648.370116
40614.96556,4649.722137
40614.96382,4651.074009
40614.96194,4652.425692
40614.95994,4653.77715
40614.95782,4655.128347
40614.95557,4656.479253
40614.9532,4657.829836
40614.95069,4659.180069
40614.94807,4660.529924
40614.94532,4661.879377
40614.94247,4663.228404
40614.93949,4664.576982
40614.9364,4665.925089
40614.93318,4667.272705
40614.92985,4668.619812
40614.92639,4669.96639
40614.92282,4671.312425
40614.91914,4672.657898
40614.91534,4674.002795
40614.91142,4675.347102
40614.9074,4676.690805
40614.90327,4678.033889
40614.89904,4679.376344
40614.89473,4680.718156
40614.89031,4682.059315
40614.88581,4683.399809
40614.88122,4684.739627
40614.87655,4686.078759
40614.87181,4687.417197
40614.86699,4688.754929
40614.86211,4690.091948
40614.85717,4691.428245
40614.85218,4692.763812
40614.84715,4694.098641
40614.84208,4695.432724
40614.83698,4696.766055
40614.83185,4698.098627
40614.8267,4699.430433
40614.82154,4700.761468
40614.81637,4702.091726
40614.8112,4703.421202
40614.80604,4704.749892
40614.80089,4706.077792
40614.79576,4707.404899
40614.79065,4708.731211
40614.78557,4710.056725
40614.78051,4711.381441
40614.77549,4712.705358
40614.77049,4714.028475
40614.76552,4715.350793
40614.76058,4716.672313
40614.75568,4717.993034
40614.75082,4719.312958
40614.746,4720.632086
40614.74123,4721.950418
40614.73649,4723.267956
40614.7318,4724.5847
40614.72716,4725.900653
40614.72255,4727.215815
40614.71799,4728.530188
40614.71347,4729.843773
40614.70898,4731.156571
40614.70454,4732.468583
40614.70014,4733.779811
40614.69578,4735.090255
40614.69146,4736.399918
40614.68717,4737.708799
40614.68292,4739.016901
40614.67871,4740.324224
40614.67454,4741.630769
40614.6704,4742.936538
40614.66629,4744.241531
40614.66222,4745.545749
40614.65818,4746.849194
40614.65418,4748.151865
40614.6502,4749.453764
40614.64626,4750.754892
40614.64235,4752.055249
40614.63848,4753.354837
40614.63463,4754.653655
40614.63081,4755.951706
40614.62703,4757.248989
40614.62327,4758.545506
40614.61955,4759.841258
40614.61586,4761.136244
40614.61219,4762.430568
40614.60856,4763.72422
40614.60496,4765.01692
40614.60139,4766.308707
40614.59784,4767.599614
40614.59433,4768.889668
40614.59085,4770.178893
40614.58739,4771.467307
40614.58397,4772.754923
40614.58057,4774.041752
40614.57721,4775.327803
40614.57388,4776.613082
40614.57057,4777.897594
40614.5673,4779.181342
40614.56405,4780.464331
40614.56084,4781.746563
40614.55765,4783.02804
40614.5545,4784.308764
40614.55137,4785.588737
40614.54827,4786.867961
40614.54521,4788.146436
40614.54217,4789.424165
40614.53915,4790.701147
40614.53617,4791.977385
40614.53322,4793.252878
40614.5303,4794.527628
40614.5274,4795.801637
40614.52453,4797.074904
40614.5217,4798.34743
40614.51889,4799.619217
40614.51611,4800.890264
40614.51336,4802.160573
40614.51063,4803.430145
40614.50794,4804.69898
40614.50527,4805.967079
40614.50264,4807.234442
40614.50003,4808.501071
40614.49745,4809.766966
40614.4949,4811.032222
40614.49237,4812.296825
40614.48988,4813.560516
40614.48741,4814.823332
40614.48497,4816.085305
40614.48256,4817.346462
40614.48018,4818.606825
40614.47783,4819.86641
40614.4755,4821.125231
40614.4732,4822.383298
40614.47093,4823.640619
40614.46869,4824.897199
40614.46648,4826.153045
40614.46429,4827.408158
40614.46213,4828.662544
40614.46,4829.916203
40614.45789,4831.16914
40614.45581,4832.421354
40614.45376,4833.672848
40614.45174,4834.923624
40614.44974,4836.173682
40614.44777,4837.423024
40614.44583,4838.671651
40614.44391,4839.919564
40614.44203,4841.166763
40614.44016,4842.413251
40614.43833,4843.659026
40614.43652,4844.904091
40614.43473,4846.148446
40614.43298,4847.392093
40614.43125,4848.635031
40614.42954,4849.877261
40614.42787,4851.118786
40614.42622,4852.359604
40614.42459,4853.599718
40614.423,4854.839129
40614.42142,4856.077836
40614.41988,4857.315842
40614.41836,4858.553146
40614.41687,4859.789751
40614.41541,4861.025658
40614.41397,4862.260866
40614.41255,4863.495378
40614.41117,4864.729195
40614.40981,4865.962317
40614.40847,4867.194746
40614.40717,4868.426483
40614.40588,4869.657529
40614.40463,4870.887885
40614.4034,4872.117552
40614.40219,4873.346531
40614.40101,4874.574824
40614.39986,4875.802431
40614.39873,4877.029354
40614.39763,4878.255594
40614.39655,4879.481152
40614.3955,4880.706029
40614.39447,4881.930227
40614.39347,4883.153747
40614.3925,4884.376591
40614.39155,4885.59876
40614.39062,4886.820258
40614.38972,4888.041086
40614.38885,4889.261247
40614.388,4890.480744
40614.38718,4891.699582
40614.38638,4892.917763
40614.3856,4894.135292
40614.38483,4895.352175
40614.38408,4896.568415
40614.38333,4897.784019
40614.3826,4898.998992
40614.38188,4900.213343
40614.38117,4901.427078
40614.38047,4902.640208
40614.37978,4903.852743
40614.37909,4905.064693
40614.37841,4906.276072
40614.37774,4907.486892
40614.37706,4908.697167
40614.37639,4909.906911
40614.37572,4911.116138
40614.37504,4912.324863
40614.37437,4913.5331
40614.37369,4914.740864
40614.37301,4915.94817
40614.37233,4917.15503
40614.37164,4918.36138
40614.37096,4919.567166
40614.37026,4920.772446
40614.36957,4921.977263
40614.36887,4923.181654
40614.36816,4924.385647
40614.36745,4925.589269
40614.36673,4926.79254
40614.36602,4927.995481
40614.36529,4929.198109
40614.36457,4930.40044
40614.36384,4931.602488
40614.36311,4932.804268
40614.36237,4934.005793
40614.36163,4935.207075
40614.36089,4936.408126
40614.36015,4937.608958
40614.3594,4938.809583
40614.35865,4940.010011
40614.35789,4941.210252
40614.35714,4942.410318
40614.35638,4943.610218
40614.35562,4944.809961
40614.35486,4946.009558
40614.35408,4947.209018
40614.35328,4948.408349
40614.35247,4949.607559
40614.35164,4950.806659
40614.35078,4952.005655
40614.3499,4953.204557
40614.34898,4954.403374
40614.34803,4955.602114
40614.34706,4956.800787
40614.34604,4957.9994
40614.345,4959.197963
40614.34391,4960.396484
40614.34278,4961.594972
40614.34161,4962.793435
40614.34039,4963.991884
40614.33912,4965.190325
40614.33781,4966.388767
40614.33644,4967.587219
40614.33502,4968.785688
40614.33354,4969.984183
40614.33202,4971.182713
40614.33043,4972.381283
40614.32879,4973.579904
40614.32709,4974.778582
40614.32533,4975.977324
40614.32352,4977.176138
40614.32164,4978.375032
40614.31971,4979.574012
40614.31772,4980.773084
40614.31567,4981.972256
40614.31356,4983.171534
40614.31139,4984.370924
40614.30916,4985.570431
40614.30687,4986.770061
40614.30452,4987.969819
40614.30212,4989.16971
40614.29966,4990.36974
40614.29713,4991.569912
40614.29455,4992.77023
40614.29192,4993.9707
40614.28922,4995.171325
40614.28646,4996.372108
40614.28365,4997.573054
40614.28078,4998.774165
40614.27786,4999.975445
40614.27487,5001.176897
40614.27183,5002.378523
40614.26874,5003.580326
40614.26558,5004.78231
40614.26237,5005.984475
40614.2591,5007.186825
40614.25578,5008.389362
40614.2524,5009.592087
40614.24896,5010.795003
40614.24547,5011.998112
40614.24191,5013.201415
40614.23831,5014.404913
40614.23464,5015.608609
40614.23092,5016.812503
40614.22714,5018.016598
40614.22331,5019.220894
40614.21942,5020.425392
40614.21547,5021.630095
40614.21147,5022.835003
40614.20741,5024.040117
40614.20329,5025.245439
40614.19912,5026.450969
40614.19489,5027.656708
40614.1906,5028.862657
40614.18626,5030.068816
40614.18186,5031.275188
40614.1774,5032.481771
40614.17289,5033.688567
40614.16832,5034.895577
40614.1637,5036.102801
40614.15903,5037.31024
40614.15432,5038.517893
40614.14957,5039.725762
40614.14478,5040.933847
40614.13994,5042.142147
40614.13506,5043.350663
40614.13013,5044.559391
40614.12517,5045.768331
40614.12017,5046.977478
40614.11513,5048.186828
40614.11005,5049.396374
40614.10494,5050.606109
40614.0998,5051.816023
40614.09463,5053.026105
40614.08942,5054.236342
40614.08418,5055.44672
40614.07892,5056.657222
40614.07362,5057.867832
40614.0683,5059.078531
40614.06295,5060.289298
40614.05757,5061.500112
40614.05216,5062.710951
40614.04673,5063.921791
40614.04127,5065.132608
40614.03579,5066.343376
40614.03027,5067.554072
40614.02473,5068.76467
40614.01917,5069.975147
40614.01358,5071.185478
40614.00796,5072.39564
40614.00231,5073.605609
40613.99664,5074.815287
40613.99094,5076.02455
40613.98522,5077.233441
40613.97946,5078.441968
40613.97368,5079.650132
40613.96787,5080.857924
40613.96203,5082.065335
40613.95617,5083.27235
40613.95027,5084.47895
40613.94435,5085.685118
40613.93839,5086.890832
40613.93241,5088.096072
40613.9264,5089.300815
40613.92035,5090.505041
40613.91428,5091.708726
40613.90818,5092.91185
40613.90204,5094.11439
40613.89588,5095.316326
40613.88967,5096.517635
40613.88341,5097.718299
40613.87711,5098.918295
40613.87076,5100.117606
40613.86438,5101.316215
40613.85794,5102.514108
40613.85147,5103.711275
40613.84494,5104.907704
40613.83837,5106.103387
40613.83174,5107.298316
40613.82507,5108.492484
40613.81834,5109.685884
40613.81155,5110.87851
40613.80471,5112.070355
40613.79781,5113.261415
40613.79085,5114.451803
40613.78383,5115.641553
40613.77675,5116.830379
40613.76961,5118.018284
40613.76241,5119.205278
40613.75515,5120.391372
40613.74784,5121.576576
40613.74048,5122.7609
40613.73307,5123.944349
40613.72561,5125.126929
40613.71809,5126.308642
40613.71052,5127.489493
40613.70291,5128.669481
40613.69524,5129.848608
40613.68752,5131.026874
40613.67976,5132.204279
40613.67196,5133.380823
40613.66411,5134.556504
40613.65621,5135.731322
40613.64828,5136.905423
40613.6403,5138.078888
40613.63228,5139.251427
40613.62422,5140.423026
40613.61613,5141.593684
40613.608,5142.763403
40613.59985,5143.932188
40613.59168,5145.100042
40613.58348,5146.26697
40613.57526,5147.432975
40613.56702,5148.598062
40613.55876,5149.762234
40613.55048,5150.925494
40613.54218,5152.087847
40613.53387,5153.249294
40613.52554,5154.409838
40613.51719,5155.569482
40613.50884,5156.728228
40613.50047,5157.886078
40613.49209,5159.043033
40613.48371,5160.199095
40613.47532,5161.354267
40613.46692,5162.508548
40613.45853,5163.661941
40613.45014,5164.814447
40613.44176,5165.966067
40613.43339,5167.116803
40613.42503,5168.266656
40613.41667,5169.415627
40613.40833,5170.563717
40613.39999,5171.710928
40613.39169,5172.857261
40613.38341,5174.002718
40613.37516,5175.147299
40613.36694,5176.291006
40613.35875,5177.43384
40613.35059,5178.575803
40613.34247,5179.716896
40613.33438,5180.857121
40613.32635,5181.996478
40613.31838,5183.134971
40613.31046,5184.272599
40613.30259,5185.409364
40613.29476,5186.545269
40613.28699,5187.680313
40613.27926,5188.814499
40613.27158,5189.947829
40613.26395,5191.080303
40613.25638,5192.211922
40613.24887,5193.34269
40613.24142,5194.472606
40613.23402,5195.601672
40613.22667,5196.72989
40613.21938,5197.85726
40613.21215,5198.983785
40613.20497,5200.109465
40613.19785,5201.234301
40613.19078,5202.358296
40613.18377,5203.48145
40613.17681,5204.603764
40613.1699,5205.72524
40613.16304,5206.845879
40613.15624,5207.965683
40613.14949,5209.084651
40613.1428,5210.202786
40613.13615,5211.320089
40613.12956,5212.43656
40613.12302,5213.552202
40613.11653,5214.667014
40613.11009,5215.780998
40613.1037,5216.894156
40613.09734,5218.006487
40613.09103,5219.117994
40613.08474,5220.228677
40613.0785,5221.338537
40613.07229,5222.447576
40613.06612,5223.555793
40613.05996,5224.663191
40613.05383,5225.76977
40613.04772,5226.875531
40613.04162,5227.980475
40613.03554,5229.084603
40613.02948,5230.187915
40613.02343,5231.290413
40613.01739,5232.392098
40613.01136,5233.492969
40613.00533,5234.593029
40612.99931,5235.692278
40612.99329,5236.790716
40612.98728,5237.888345
40612.98126,5238.985166
40612.97524,5240.081179
40612.96922,5241.176385
40612.9632,5242.270784
40612.95717,5243.364378
40612.95114,5244.457168
40612.9451,5245.549154
40612.93906,5246.640336
40612.93301,5247.730717
40612.92695,5248.820296
40612.92089,5249.909074
40612.91482,5250.997053
40612.90875,5252.084232
40612.90267,5253.170614
40612.89658,5254.256197
40612.89048,5255.340984
40612.88438,5256.424975
40612.87827,5257.50817
40612.87215,5258.590571
40612.86603,5259.672178
40612.8599,5260.752993
40612.85376,5261.833015
40612.84762,5262.912245
40612.84146,5263.990685
40612.83531,5265.068335
40612.82914,5266.145196
40612.82297,5267.221268
40612.81679,5268.296552
40612.81061,5269.37105
40612.80442,5270.444761
40612.79822,5271.517687
40612.79201,5272.589828
40612.7858,5273.661185
40612.77959,5274.73176
40612.77336,5275.801551
40612.76713,5276.870562
40612.7609,5277.938792
40612.75466,5279.006242
40612.74841,5280.072915
40612.74215,5281.138812
40612.73589,5282.203936
40612.72962,5283.268288
40612.72335,5284.331873
40612.71707,5285.394693
40612.71078,5286.456753
40612.70449,5287.518059
40612.69819,5288.578615
40612.69188,5289.638429
40612.68557,5290.697508
40612.67925,5291.75586
40612.67292,5292.813495
40612.66659,5293.870423
40612.66025,5294.926654
40612.6539,5295.9822
40612.64755,5297.037074
40612.64119,5298.091289
40612.63482,5299.144864
40612.62845,5300.19782
40612.62207,5301.250183
40612.61568,5302.30198
40612.60929,5303.35324
40612.60289,5304.403995
40612.59648,5305.454274
40612.59006,5306.504111
40612.58363,5307.553535
40612.5772,5308.60258
40612.57076,5309.651274
40612.56432,5310.699646
40612.55787,5311.747726
40612.55141,5312.795542
40612.54495,5313.843054
40612.53849,5314.890209
40612.53201,5315.937103
40612.52554,5316.983783
40612.51906,5318.030289
40612.51257,5319.076656
40612.50608,5320.122915
40612.49958,5321.169096
40612.49308,5322.215227
40612.48658,5323.261336
40612.48007,5324.30745
40612.47355,5325.353595
40612.46703,5326.399797
40612.46051,5327.446082
40612.45398,5328.492472
40612.44744,5329.538992
40612.4409,5330.585663
40612.43435,5331.632508
40612.4278,5332.679546
40612.42124,5333.726797
40612.41468,5334.774281
40612.40812,5335.822016
40612.40155,5336.870021
40612.39497,5337.91831
40612.38839,5338.966903
40612.38181,5340.015813
40612.37523,5341.065056
40612.36864,5342.114647
40612.36205,5343.164599
40612.35545,5344.214927
40612.34885,5345.265643
40612.34225,5346.316759
40612.33564,5347.368287
40612.32903,5348.42024
40612.32242,5349.472628
40612.3158,5350.525462
40612.30918,5351.578751
40612.30256,5352.632507
40612.29594,5353.686738
40612.28931,5354.741455
40612.28268,5355.796664
40612.27605,5356.852376
40612.26942,5357.908599
40612.26278,5358.965339
40612.25615,5360.022606
40612.24951,5361.080405
40612.24286,5362.138744
40612.23622,5363.19763
40612.22958,5364.257069
40612.22293,5365.317067
40612.21628,5366.377629
40612.20963,5367.438762
40612.20297,5368.500469
40612.19632,5369.562758
40612.18966,5370.625631
40612.183,5371.689093
40612.17634,5372.75315
40612.16968,5373.817805
40612.16302,5374.883061
40612.15635,5375.948923
40612.14968,5377.015027
40612.14302,5378.081175
40612.13635,5379.148004
40612.12968,5380.215506
40612.12301,5381.283673
40612.11634,5382.352498
40612.10966,5383.421976
40612.10297,5384.492103
40612.09626,5385.562876
40612.08954,5386.634291
40612.0828,5387.706346
40612.07606,5388.779036
40612.0693,5389.852358
40612.06252,5390.926308
40612.05573,5392.000881
40612.04891,5393.076071
40612.04208,5394.151871
40612.03523,5395.228274
40612.02836,5396.304913
40612.02147,5397.381579
40612.01456,5398.458883
40612.00762,5399.536806
40612.00066,5400.615329
40611.99367,5401.694432
40611.98666,5402.774098
40611.97962,5403.854311
40611.97256,5404.935056
40611.96547,5406.016319
40611.95836,5407.098085
40611.95122,5408.180343
40611.94405,5409.263079
40611.93686,5410.346283
40611.92965,5411.429941
40611.9224,5412.514044
40611.91513,5413.598581
40611.90784,5414.68354
40611.90052,5415.768912
40611.89317,5416.854687
40611.8858,5417.940853
40611.8784,5419.027402
40611.87098,5420.114321
40611.86353,5421.201599
40611.85605,5422.289225
40611.84855,5423.377184
40611.84102,5424.465463
40611.83347,5425.554047
40611.82589,5426.642916
40611.81829,5427.732052
40611.81065,5428.821434
40611.80298,5429.911036
40611.79527,5431.000832
40611.78752,5432.090792
40611.77974,5433.180885
40611.77191,5434.271078
40611.76405,5435.361335
40611.75615,5436.451622
40611.74821,5437.541904
40611.74022,5438.632147
40611.73219,5439.722316
40611.72411,5440.812378
40611.71596,5441.902299
40611.70775,5442.992047
40611.69949,5444.081589
40611.69116,5445.170894
40611.68277,5446.259931
40611.67432,5447.34867
40611.6658,5448.437084
40611.65722,5449.525143
40611.64857,5450.612823
40611.63984,5451.700097
40611.63104,5452.786942
40611.62217,5453.873333
40611.61322,5454.95925
40611.6042,5456.044671
40611.5951,5457.129576
40611.58592,5458.213946
40611.57667,5459.297763
40611.56734,5460.381008
40611.55793,5461.463667
40611.54844,5462.545722
40611.53885,5463.62716
40611.52918,5464.707971
40611.51941,5465.788145
40611.50954,5466.867674
40611.49959,5467.946553
40611.48955,5469.024774
40611.47941,5470.102333
40611.46917,5471.179224
40611.45883,5472.255444
40611.44838,5473.330988
40611.43781,5474.405853
40611.42713,5475.480035
40611.41634,5476.553531
40611.40544,5477.626338
40611.39442,5478.698452
40611.38328,5479.769872
40611.37202,5480.840594
40611.36064,5481.910616
40611.34914,5482.979936
40611.33753,5484.048551
40611.3258,5485.11646
40611.31397,5486.18366
40611.30201,5487.25015
40611.28994,5488.315928
40611.27775,5489.380992
40611.26544,5490.44534
40611.25302,5491.508971
40611.24048,5492.571884
40611.22783,5493.634078
40611.21507,5494.695551
40611.2022,5495.756303
40611.18922,5496.816333
40611.17613,5497.875639
40611.16293,5498.934222
40611.14962,5499.99208
40611.13621,5501.049213
40611.12269,5502.105621
40611.10906,5503.161302
40611.09533,5504.216257
40611.08149,5505.270486
40611.06755,5506.323987
40611.05349,5507.376761
40611.03931,5508.428808
40611.02501,5509.480126
40611.0106,5510.530717
40610.99608,5511.58058
40610.98144,5512.629716
40610.96669,5513.678123
40610.95182,5514.725802
40610.93683,5515.772754
40610.92172,5516.818978
40610.90649,5517.864474
40610.89115,5518.909243
40610.87568,5519.953284
40610.86009,5520.996598
40610.84437,5522.039185
40610.82854,5523.081045
40610.81258,5524.122178
40610.79651,5525.162585
40610.78033,5526.202266
40610.76405,5527.241221
40610.74765,5528.27945
40610.73114,5529.316955
40610.71451,5530.353734
40610.69778,5531.389789
40610.68095,5532.42512
40610.66403,5533.459727
40610.64702,5534.493611
40610.62993,5535.526772
40610.61276,5536.559211
40610.59553,5537.590928
40610.57824,5538.621923
40610.56091,5539.652198
40610.54352,5540.681753
40610.52611,5541.710588
40610.50867,5542.738704
40610.49121,5543.766101
40610.47374,5544.79278
40610.45627,5545.818742
40610.43881,5546.843987
40610.42138,5547.868515
40610.40397,5548.892328
40610.3866,5549.915426
40610.36928,5550.937809
40610.35202,5551.959479
40610.33483,5552.980436
40610.31772,5554.00068
40610.30068,5555.020212
40610.28373,5556.039033
40610.26686,5557.057143
40610.25008,5558.074543
40610.2334,5559.091233
40610.21682,5560.107215
40610.20035,5561.122488
40610.18398,5562.137053
40610.16773,5563.150911
40610.15159,5564.164062
40610.13557,5565.176613
40610.11966,5566.188614
40610.10388,5567.199849
40610.08821,5568.210315
40610.07266,5569.220015
40610.05723,5570.228954
40610.04192,5571.237139
40610.02673,5572.244577
40610.01166,5573.251273
40609.99671,5574.257233
40609.98187,5575.262462
40609.96714,5576.266965
40609.95251,5577.270747
40609.93799,5578.27381
40609.92358,5579.27616
40609.90928,5580.277798
40609.89508,5581.278727
40609.88099,5582.278951
40609.867,5583.27847
40609.8531,5584.277288
40609.8393,5585.275405
40609.82557,5586.272824
40609.81194,5587.269545
40609.79838,5588.265571
40609.78489,5589.260902
40609.77147,5590.255539
40609.75812,5591.249485
40609.74482,5592.242739
40609.73157,5593.235303
40609.71837,5594.227178
40609.70521,5595.218363
40609.69208,5596.208862
40609.67898,5597.198673
40609.66591,5598.187798
40609.65287,5599.176237
40609.63985,5600.163992
40609.62684,5601.151063
40609.61386,5602.13745
40609.60088,5603.123154
40609.58792,5604.108177
40609.57497,5605.092517
40609.56201,5606.076177
40609.54907,5607.059157
40609.53612,5608.041457
40609.52318,5609.023078
40609.51024,5610.004021
40609.4973,5610.984286
40609.48436,5611.963875
40609.47141,5612.942787
40609.45847,5613.921023
40609.44552,5614.898585
40609.43257,5615.875472
40609.41962,5616.851686
40609.40667,5617.827226
40609.39371,5618.802095
40609.38076,5619.776292
40609.3678,5620.749819
40609.35484,5621.722675
40609.34188,5622.694863
40609.32892,5623.666381
40609.31595,5624.637232
40609.30299,5625.607416
40609.29002,5626.576933
40609.27706,5627.545784
40609.26409,5628.513971
40609.25112,5629.481493
40609.23816,5630.448352
40609.22519,5631.414547
40609.21222,5632.380081
40609.19926,5633.344952
40609.18629,5634.309163
40609.17333,5635.272713
40609.16036,5636.235602
40609.1474,5637.197833
40609.13444,5638.159405
40609.12148,5639.120318
40609.10852,5640.080574
40609.09556,5641.040173
40609.0826,5641.999115
40609.06965,5642.957402
40609.0567,5643.915033
40609.04375,5644.872009
40609.0308,5645.828332
40609.01785,5646.784003
40609.00491,5647.739022
40608.99197,5648.69339
40608.97903,5649.647111
40608.9661,5650.600184
40608.95317,5651.552614
40608.94024,5652.504403
40608.92732,5653.455554
40608.9144,5654.406071
40608.90148,5655.355958
40608.88857,5656.305221
40608.87567,5657.253864
40608.8628,5658.201895
40608.84994,5659.149319
40608.83709,5660.096143
40608.82426,5661.042376
40608.81145,5661.988025
40608.79865,5662.933099
40608.78588,5663.877606
40608.77312,5664.821556
40608.76038,5665.764957
40608.74767,5666.70782
40608.73497,5667.650157
40608.72231,5668.591983
40608.70966,5669.533313
40608.69704,5670.474163
40608.68445,5671.414549
40608.67188,5672.354488
40608.65934,5673.293997
40608.64683,5674.233091
40608.63434,5675.171787
40608.62188,5676.1101
40608.60945,5677.048044
40608.59704,5677.985633
40608.58466,5678.922881
40608.57231,5679.8598
40608.55999,5680.796404
40608.5477,5681.732702
40608.53546,5682.668708
40608.52326,5683.604432
40608.5111,5684.539885
40608.49898,5685.475078
40608.4869,5686.41002
40608.47486,5687.344722
40608.46285,5688.279192
40608.4509,5689.213438
40608.43898,5690.147469
40608.42711,5691.081291
40608.41529,5692.014912
40608.40351,5692.948335
40608.39179,5693.881567
40608.38011,5694.814613
40608.36847,5695.747475
40608.35689,5696.680157
40608.34536,5697.612663
40608.33387,5698.544994
40608.32244,5699.477153
40608.31105,5700.409141
40608.29972,5701.340958
40608.28844,5702.272605
40608.27721,5703.204082
40608.26603,5704.135387
40608.2549,5705.06652
40608.24382,5705.99748
40608.2328,5706.928263
40608.22182,5707.858868
40608.2109,5708.789293
40608.20003,5709.719534
40608.18922,5710.649588
40608.17845,5711.579452
40608.16774,5712.509123
40608.15708,5713.438596
40608.14648,5714.367869
40608.13593,5715.296936
40608.12543,5716.225793
40608.11498,5717.154438
40608.10459,5718.082864
40608.09425,5719.011068
40608.08396,5719.939046
40608.07373,5720.866794
40608.06355,5721.794307
40608.05343,5722.721582
40608.04336,5723.648615
40608.03334,5724.575404
40608.02338,5725.501946
40608.01347,5726.428236
40608.00361,5727.354274
40607.99381,5728.280056
40607.98407,5729.20558
40607.97438,5730.130843
40607.96474,5731.055844
40607.95516,5731.98058
40607.94563,5732.90505
40607.93616,5733.829251
40607.92674,5734.753182
40607.91738,5735.676842
40607.90808,5736.600228
40607.89884,5737.523339
40607.88967,5738.446174
40607.88057,5739.36873
40607.87153,5740.291007
40607.86257,5741.213002
40607.85366,5742.134712
40607.84483,5743.056136
40607.83606,5743.977269
40607.82737,5744.898109
40607.81874,5745.818652
40607.81021,5746.738892
40607.80175,5747.658825
40607.79339,5748.578445
40607.78511,5749.497745
40607.77694,5750.41672
40607.76886,5751.335361
40607.76088,5752.253661
40607.75301,5753.171612
40607.74525,5754.089205
40607.7376,5755.006431
40607.73008,5755.923282
40607.72267,5756.839746
40607.7154,5757.755816
40607.70826,5758.671481
40607.70126,5759.586732
40607.69439,5760.50156
40607.68767,5761.415955
40607.68109,5762.329909
40607.67464,5763.243413
40607.66835,5764.156459
40607.6622,5765.069039
40607.6562,5765.981149
40607.65035,5766.892781
40607.64465,5767.803933
40607.63909,5768.7146
40607.63367,5769.624779
40607.62839,5770.534466
40607.62324,5771.443659
40607.61821,5772.352355
40607.6133,5773.260551
40607.60849,5774.168245
40607.60377,5775.075436
40607.59913,5775.98212
40607.59455,5776.888297
40607.59002,5777.793964
40607.58552,5778.699119
40607.58104,5779.603762
40607.57654,5780.507889
40607.572,5781.411501
40607.5674,5782.314594
40607.56272,5783.217168
40607.55794,5784.11922
40607.55301,5785.020749
40607.54793,5785.921753
40607.54265,5786.82223
40607.53715,5787.722178
40607.53139,5788.621594
40607.52535,5789.520476
40607.51899,5790.418821
40607.51229,5791.316625
40607.5052,5792.213887
40607.49771,5793.110601
40607.48977,5794.006766
40607.48137,5794.902377
40607.47246,5795.797431
40607.46303,5796.691984
40607.45304,5797.586045
40607.4425,5798.479464
40607.43137,5799.372247
40607.41964,5800.264398
40607.40728,5801.155923
40607.39426,5802.046826
40607.38057,5802.937111
40607.36621,5803.826778
40607.35117,5804.71583
40607.33544,5805.604267
40607.31904,5806.492088
40607.30196,5807.379295
40607.28421,5808.265885
40607.26581,5809.151859
40607.24677,5810.037215
40607.2271,5810.921952
40607.20682,5811.80607
40607.18597,5812.689569
40607.16455,5813.572446
40607.14259,5814.454703
40607.12011,5815.336337
40607.09714,5816.21735
40607.07369,5817.097739
40607.04976,5817.977504
40607.02537,5818.856645
40607.00053,5819.73516
40606.97525,5820.613049
40606.94954,5821.490312
40606.92341,5822.366948
40606.89687,5823.242955
40606.86991,5824.118334
40606.84252,5824.993083
40606.81471,5825.867201
